,price,rooms,area,floor,floors_total,adress,subway_station,distance to subway
2977,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
2978,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
2979,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
2980,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
2981,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
2982,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
2983,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
2984,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
2985,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
2986,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
2987,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
2988,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
2989,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
2990,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
2991,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
2992,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
2993,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
2994,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
2995,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
2996,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
2997,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
2998,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
2999,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
3000,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
3001,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
3002,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
3003,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
3004,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
3005,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
3006,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
3007,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
3008,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
3009,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
3010,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
3011,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
3012,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
3013,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
3014,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
3015,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
3016,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
3017,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
3018,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
3019,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
3020,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
3021,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
3022,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
3023,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
3024,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
3025,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
3026,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
3027,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
3028,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
3029,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
3030,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
3031,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
3032,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
3033,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
3034,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
3035,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
3036,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
3037,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
3038,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
3039,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
3040,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
3041,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
3042,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
3043,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
3044,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
3045,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
3046,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
3047,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
3048,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
