https://kazan.hh.ru/vacancy/30559903; Аметьево, Казань, Тихорецкая улица, 5к2; от 35 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/29471161; Козья слобода, Казань, проспект Ямашева, 33;  з/п не указана
https://kazan.hh.ru/vacancy/30321530; Площадь Тукая, Казань, Московская улица, 53/6; от 30 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30393791; Яшьлек (Юность), ; до 35 000 руб. до вычета НДФЛhttps://kazan.hh.ru/vacancy/30347830; Площадь Тукая, Казань, улица Пушкина, 1/55; от 50 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30376939; Площадь Тукая, Казань, улица Карла Маркса, 46; от 45 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30529800; Кремлевская, Казань, улица Мусы Джалиля;  з/п не указана
https://kazan.hh.ru/vacancy/30619098; Площадь Тукая, Казань, Лево-Булачная улица, 56/2; от 50 000 руб. на руки
https://kazan.hh.ru/vacancy/30417286; Аметьево, Казань, Даурская улица, 12А; от 30 000 руб. на руки
https://kazan.hh.ru/vacancy/30378767; Суконная слобода, Казань, улица Достоевского, 60; от 50 000 до 175 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/29811261; Площадь Тукая, Казань, К.Насыри, 28; от 30 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30567228; Северный вокзал , Казань, улица Дементьева, 1к8; от 30 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30474324; Кремлевская, Казань, улица Рустема Яхина, 4; от 40 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30371555; Суконная слобода, Казань, улица Марселя Салимжанова, 21; от 30 000 до 80 000 руб. на руки
https://kazan.hh.ru/vacancy/30348347; Площадь Тукая, Казань, улица Николая Столбова, 2;  з/п не указана
https://kazan.hh.ru/vacancy/30365762; Площадь Тукая, Казань, улица Парижской Коммуны, 26; от 35 000 до 70 000 руб. на руки
https://kazan.hh.ru/vacancy/30480716; Козья слобода, Казань, улица Сибгата Хакима, 23; от 51 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/24299425; Авиастроительная , ; от 40 000 до 40 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30613795; Горки, Казань, Родины, 20 Б; от 30 000 до 33 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30669717; Проспект Победы, Казань, улица Юлиуса Фучика, 90А;  з/п не указана
https://kazan.hh.ru/vacancy/28985895; Проспект Победы, Казань, улица Баки Урманче, 8; от 70 000 руб. на руки
https://kazan.hh.ru/vacancy/30463280; Авиастроительная , Казань, улица Циолковского, 22;  з/п не указана
https://kazan.hh.ru/vacancy/30776178; Горки, Казань, проспект Победы, 206; от 25 000 до 35 000 руб. на руки
https://kazan.hh.ru/vacancy/30477102; Аметьево, Казань, Техническая улица, 23А; от 32 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/29885706; Северный вокзал , Казань, Тэцевская улица, 203;  з/п не указана
https://kazan.hh.ru/vacancy/29388460; Площадь Тукая, Казань, Петербургская улица, 40Б; от 35 000 руб. на руки
https://kazan.hh.ru/vacancy/30458935; Горки, Казань, проспект Победы, 206; от 50 000 руб. на руки
https://kazan.hh.ru/vacancy/29988999; Северный вокзал , Казань, микрорайон Жилплощадка, улица Химиков, 2; от 25 000 до 35 000 руб. на руки
https://kazan.hh.ru/vacancy/30361363; Северный вокзал , ; от 30 000 до 90 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30020097; Козья слобода, Казань, проспект Ямашева, 36к1; от 35 000 руб. на руки
https://kazan.hh.ru/vacancy/27906904; Площадь Тукая, Казань, улица Некрасова, 9;  з/п не указана
https://kazan.hh.ru/vacancy/30669955; Площадь Тукая, Казань, улица Парижской Коммуны, 26; от 30 000 до 40 000 руб. на руки
https://kazan.hh.ru/vacancy/30707768; Суконная слобода, Казань, Техническая улица, 2; от 70 000 до 200 000 руб. на рукиhttps://kazan.hh.ru/vacancy/30637777; Площадь Тукая, Казань, улица Пушкина, 12; от 20 000 до 30 000 руб. на руки
https://kazan.hh.ru/vacancy/30590909; Суконная слобода, Казань, Петербургская улица, 74; от 18 000 до 20 000 руб. на руки
https://kazan.hh.ru/vacancy/30586000; Суконная слобода, Казань, улица Вишневского, 26к2; от 38 000 до 50 000 руб. на руки
https://kazan.hh.ru/vacancy/30751411; Аметьево, Казань, Гвардейская улица, 54; от 20 000 до 80 000 руб. до вычета НДФЛ
